5/17/2016,               ' '       ' ' '' ''   '' ''        '404' 'h/t casing leak'      '403' 'H/T'      '1010' 'H/T'      '1410' 'H/T'      '204' 'H/T'      '603' 'H/T'      ' 506' 'h/t'      ' 106' 'parted'      ' 803' 'h/t'                    ' 202' 'h/t'      ' 708' 'h/t'      ' 1006 ' 'parted'      ' 409' 'parted'                    ' 401' 'pos h/t'      1407 '?  Unknown '                                  ' 707 ' 'elect.'             ' 1002' 'h/t'      '104' 'parted'             '504            H/T                                           3'                                                                                          
5/18/2016,               ' '       ' ' '' ''   '' '' '508            belts burned off               '       '404' 'h/t casing leak'      '403' 'H/T'      '1010' 'H/T'      '1410' 'H/T'      '204' 'H/T'      '603' 'H/T'      ' 506' 'h/t'      ' 106' 'parted'      ' 803' 'h/t'                    ' 202' 'h/t'      ' 708' 'h/t'      ' 1006 ' 'parted'      ' 409' 'parted'                    ' 401' 'pos h/t'      1407 '?  Unknown '                                                ' 1002' 'h/t'      '104' 'parted'             '504            H/T                                           3'                                                                                          
5/19/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1480w' 'PACKER'      508 'BELTS BURNT'                                                                                                                                                 
5/20/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1480w' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1009' 'not pumping'                                                                                                                                          
5/21/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1480w' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1009' 'not pumping'                                                                                                                                          
5/22/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1480w' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1009' 'not pumping'                                                                                                                                          
5/23/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1480w' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1009' 'not pumping'                                                                                                                                          
5/24/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'                                                                                                                                              
5/25/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'                                                                                                                                          
5/26/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'      '807.' 'vacuum '                                                                                                                                   
5/27/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'      '807.' 'vacuum '      '906' 'no pump'  '?'                                                                                                                          
5/28/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'      '807.' 'vacuum '      '906' 'no pump'  '?'                                                                                                                          
5/29/2016,
5/30/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'      '807.' 'vacuum '      '906' 'no pump'  '?'                                                                                                                          
5/31/2016,
6/1/2016,              'RANKING' ' '       ' ' '' ''   '' '''1AA' 'WSW  6' 'DOWN HOLE ELECTRICAL'      401 'HIT'      202 'HIT'     '2A' 708 'R/P'      1006 'R/P'      1004 'R/P'      1010 'HIT'      1407 '??'     '6A' 1410 'HIT'      506 'H/T'      504 'h/t'      403 'HIT'      404 'H/T  - HIC'      803 'HIT'      1002 'HIT'      603 'HIT'      204 'parted'      104 'RP'      106 'RP'      409 'RP'      '1408swd' 'PACKER'      508 'BELTS BURNT'   'taging 1ft to high'   '1302' 'h/t'      '807.' 'vacuum '      '906' 'no pump'  '?'    '752' 'h/i/t.'      ' 1104 ' 'h/t'      '1009' 'pump'                                                                                                    
6/2/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      1009 'pump'                                                                                      
6/3/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      1009 'pump'                                                                                      
6/4/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      1009 'pump'                                                                                      
6/5/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      1009 'pump'                                                                                      
6/6/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      1009 'pump'                                                                                      
6/7/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/8/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/9/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/10/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/11/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/12/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      '1305' 'h/t'                                                                                      
6/13/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/14/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'   '107' 'belts'  401 'h/t'      202 'h/t'      708 'r/p'      1106 'r/p'      1004 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/15/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/16/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/17/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/18/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/19/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/20/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'                                                                                             
6/21/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      '107' 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      508 'belts'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/22/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'             1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                         
6/23/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/24/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/25/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/26/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/27/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/28/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/29/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'      812 'belts'             1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
6/30/2016,               ' '       ' ' '' ''  ' ' '' '' 'ww6' 'down hole elect.'      401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
7/1/2016,               ' '       ' ' '' ''  ' ' '' ''        401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
7/2/2016,               ' '       ' ' '' ''  ' ' '' ''        401 'h/t'      202 'h/t'      708 'r/p'                    1010 'h/t'      1407 'h/t'      1410 'h/t'      506 'h/t'      504 'h/t'      403 'h/t'      404 'h/t  hic'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/t'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      ' 508' 'motor'      1302 'h/t'      807 'h/t'      906 'np pump'      752 'swd h/t'      1104 'h/t'      ' 910' 'elec.'                                                                                      
7/3/2016,               ' '       ' ' '' ''  ' ' '' '' 401 'h/t'      202 'h/t'      708 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      504 'h/t'      403 'h/t'      404 'h/t'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/p'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'             1302 'h/t'      807 'h/t'      906 'np'      752 'swdh/t'      1104 'h/t'             506 'h/t'                                                                                                              
7/4/2016,               ' '       ' ' '' ''  ' ' '' '' 401 'h/t'      202 'h/t'      708 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      504 'h/t'      403 'h/t'      404 'h/t'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/p'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'             1302 'h/t'      807 'h/t'      906 'np'      752 'swdh/t'      1104 'h/t'             506 'h/t'                                                                                                              
7/5/2016,               ' '       ' ' '' ''  ' ' '' '' 401 'h/t'      202 'h/t'      708 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      504 'h/t'      403 'h/t'      404 'h/t'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/p'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'             1302 'h/t'      807 'h/t'      906 'np'      752 'swdh/t'      1104 'h/t'             506 'h/t'                                                                                                              
7/6/2016,               ' '       ' ' '' ''  ' ' '' '' 401 'h/t'      202 'h/t'      708 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      504 'h/t'      403 'h/t'      404 'h/t'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/p'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'             1302 'h/t'      807 'h/t'      906 'np'      752 'swdh/t'      1104 'h/t'             506 'h/t'      '208              h/t                                '                                                                                                     
7/7/2016,               ' '       ' ' '' ''  ' ' '' '' 401 'h/t'      202 'h/t'      708 'r/p'      1010 'h/t'      1407 'h/t'      1410 'h/t'      504 'h/t'      403 'h/t'      404 'h/t'      803 'h/t'      1002 'h/t'      603 'h/t'      204 'r/p'      104 'r/p'      106 'r/p'      409 'r/p'      1408 'swd packer'      '1412. ' 'parted'      1302 'h/t'      807 'h/t'             752 'swdh/t'      1104 'h/t'             506 'h/t'      '208              h/t                                '                                                                                                     
